kmeans_4,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107
1,-0.3053590410548079,-0.3053590410548079,1.325981342326441,1.325981342326441,6.546270569146438,-0.16552986533641512,2.30478557235519,1.0929327161291196,0.5336160132555487,0.20734793657929892,4.309003757652153,4.309003757652153,2.5378341985525115,-0.11892014009695086,-0.3053590410548079,0.16073821133983468,0.02090903562144191,-0.21213959057587936,-0.16552986533641512,-0.3053590410548079,-0.2587493158153436,-0.0723104148574866,-0.21213959057587936,-0.2587493158153436,-0.11892014009695086,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,1.2327618918475125,-0.2587493158153436,-0.16552986533641512,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.0723104148574866,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.11892014009695086,-0.2587493158153436,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,0.02090903562144191,0.02090903562144191,-0.3053590410548079,0.02090903562144191,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079,-0.3053590410548079
1,-0.30352307847437343,-0.21178022707110236,0.5221625841550662,0.7362292374293654,7.708685944077967,-0.30352307847437343,3.121543373914413,1.2561053953812347,0.12461022807422492,0.0940292776064679,3.2132862253176846,3.2132862253176846,1.623076800994319,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.05887547473231724,-0.15061832613558832,-0.30352307847437343,-0.21178022707110236,0.12461022807422492,0.36925783181628113,-0.27294212800661644,0.15519117854198194,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,0.39983878228403813,-0.30352307847437343,-0.18119927660334534,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.08945642520007427,0.5527435346228233,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.27294212800661644,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,1.3172672963167489,1.1032006430424497,-0.30352307847437343,-0.24236117753885938,-0.30352307847437343,-0.30352307847437343,-0.18119927660334534,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.21178022707110236,-0.21178022707110236,-0.21178022707110236,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.30352307847437343,-0.05887547473231724,-0.30352307847437343
1,-0.29558965187994896,-0.0718059767538555,1.3454906323780698,0.30116681512296695,5.522785901398481,-0.29558965187994896,1.270896074002705,0.9725178405012473,0.15197769837223796,0.0027885816215089862,4.9260294343955655,4.9260294343955655,3.807111058765098,-0.2209950935045845,-0.29558965187994896,-0.2209950935045845,-0.29558965187994896,0.22657225674760245,-0.14640053512922,-0.29558965187994896,-0.2209950935045845,0.22657225674760245,-0.14640053512922,-0.2209950935045845,0.30116681512296695,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,0.6741396069997894,-0.29558965187994896,-0.0718059767538555,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,0.07738313999687348,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,0.30116681512296695,0.15197769837223796,-0.29558965187994896,-0.2209950935045845,-0.29558965187994896,-0.29558965187994896,-0.2209950935045845,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.2209950935045845,-0.2209950935045845,-0.2209950935045845,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896,-0.29558965187994896
1,-0.2894096626252959,-0.206610641499877,0.7869776120051497,1.0629743490898793,7.769695060248809,-0.23421031520834998,1.9185642340525413,0.8145772857136226,0.2901834852526363,0.4281818537950012,3.7677423725202295,3.7677423725202295,1.7805658655101764,-0.17901096779140405,-0.2894096626252959,-0.15141129408293108,-0.23421031520834998,0.17978479041874448,-0.15141129408293108,-0.2894096626252959,-0.17901096779140405,0.04178642187637966,-0.09621194666598515,-0.206610641499877,-0.04101259924903923,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,0.8421769594220957,-0.2894096626252959,-0.15141129408293108,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.26180998891682294,-0.2894096626252959,-0.26180998891682294,-0.26180998891682294,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.013412925540566265,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.26180998891682294,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,0.4833812012119471,0.23498413783569042,-0.2894096626252959,-0.04101259924903923,-0.2894096626252959,-0.2894096626252959,-0.15141129408293108,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.17901096779140405,-0.206610641499877,-0.17901096779140405,-0.26180998891682294,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959,-0.2894096626252959
3,0.19478609881107495,-0.21388277516510187,1.0121238467634286,0.6034549727872517,7.142156956406081,-0.21388277516510187,5.098812586525197,4.690143712549021,1.0121238467634286,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,0.19478609881107495,0.19478609881107495,0.19478609881107495,0.19478609881107495,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187,-0.21388277516510187
1,-0.3118783907860488,-0.2533327981297203,0.683396684371535,1.6786717595291187,7.533231025161964,-0.1362416128170634,3.083765983281001,1.210307018278491,0.6248510917152065,0.0979407578082504,3.083765983281001,3.083765983281001,1.5615805742164617,-0.0191504275044065,-0.3118783907860488,0.21503194312090732,-0.0191504275044065,0.33212312843356423,0.0979407578082504,-0.3118783907860488,-0.2533327981297203,-0.07769602016073496,-0.19478720547339184,-0.2533327981297203,0.15648635046457887,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,2.264127686092403,-0.3118783907860488,-0.19478720547339184,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.19478720547339184,-0.3118783907860488,-0.19478720547339184,-0.3118783907860488,-0.2533327981297203,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.1362416128170634,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.2533327981297203,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,0.03939516515192196,0.03939516515192196,-0.3118783907860488,0.03939516515192196,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488,-0.3118783907860488
1,-0.1707776693046354,-0.24597606689968063,0.3556111138606813,0.6564047042408622,5.845094138298983,-0.32117446449472586,1.859579065761586,1.1827934874061787,0.7316031018359075,0.05481752348050032,4.717118174373305,4.717118174373305,3.2883486200674454,-0.020380874114544915,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,0.05481752348050032,0.05481752348050032,-0.24597606689968063,-0.09557927170959014,0.581206306645817,-0.020380874114544915,-0.1707776693046354,1.1075950898111335,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,0.3556111138606813,-0.32117446449472586,0.05481752348050032,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,0.6564047042408622,0.3556111138606813,-0.32117446449472586,-0.24597606689968063,-0.32117446449472586,-0.32117446449472586,-0.1707776693046354,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.1707776693046354,-0.1707776693046354,-0.1707776693046354,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586,-0.32117446449472586
3,-0.039139043628963,0.6051498284170438,1.571583136486054,1.571583136486054,6.7258941128541085,-0.039139043628963,3.5044497526240748,2.538016444555064,1.2494387004630505,-0.039139043628963,1.2494387004630505,1.2494387004630505,0.6051498284170438,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,1.571583136486054,0.9272942644400471,-0.039139043628963,0.2830053923940404,0.6051498284170438,0.6051498284170438,-0.039139043628963,3.182305316601071,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,2.538016444555064,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.039139043628963,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664,-0.3612834796519664
3,-0.2663695822248015,-0.2663695822248015,0.978239382755712,1.351622072249866,8.943736758630997,0.10701310726935258,1.6005438652459687,1.1027002792537632,0.978239382755712,0.6048566932615579,1.9739265547401228,1.9739265547401228,0.10701310726935258,-0.14190868572675014,-0.2663695822248015,0.10701310726935258,-0.017447789228698777,-0.017447789228698777,-0.017447789228698777,-0.2663695822248015,-0.14190868572675014,-0.017447789228698777,-0.017447789228698777,-0.14190868572675014,0.10701310726935258,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,2.098387451238174,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.14190868572675014,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.017447789228698777,-0.017447789228698777,-0.2663695822248015,0.23147400376740393,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015,-0.2663695822248015
1,-0.3003204105660401,-0.21896779302030264,1.001321470165759,1.0826740877114964,8.078999196644917,-0.3003204105660401,3.19784214390067,1.6928187193045272,1.1233503964843652,-0.056262557928827756,2.5470212035347704,2.5470212035347704,1.61146610175879,-0.3003204105660401,-0.3003204105660401,-0.21896779302030264,-0.21896779302030264,-0.1376151754745652,-0.056262557928827756,-0.3003204105660401,-0.21896779302030264,0.2284716034812533,0.2284716034812533,-0.21896779302030264,0.10644267716264713,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,0.6759109999828092,-0.21896779302030264,-0.1782914842474339,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.1782914842474339,-0.1376151754745652,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,0.7572636175285467,0.4725294561184656,-0.2596441017931714,-0.1782914842474339,-0.3003204105660401,-0.3003204105660401,-0.1376151754745652,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.1782914842474339,-0.1782914842474339,-0.1782914842474339,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.3003204105660401,-0.2596441017931714,-0.3003204105660401
3,-0.259751104799543,-0.259751104799543,0.46215456308490116,0.46215456308490116,6.237399906160455,-0.259751104799543,2.6278715667382335,2.2669187327960114,1.5450130649115674,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,0.1012017291426791,-0.259751104799543,-0.259751104799543,-0.259751104799543,0.8231073970271232,0.8231073970271232,-0.259751104799543,0.1012017291426791,0.46215456308490116,0.46215456308490116,0.1012017291426791,0.8231073970271232,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,6.598352740102677,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543,-0.259751104799543
1,-0.2950944050310381,-0.2950944050310381,0.3144635358631913,0.3144635358631913,4.21563435758626,-0.2950944050310381,1.1678446531151125,0.8021098885785749,0.6801983003997291,0.07064035950549952,5.4347502393747185,5.4347502393747185,3.727988004870876,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.05127122867334637,-0.05127122867334637,-0.2950944050310381,-0.17318281685219225,0.4363751240420372,-0.05127122867334637,-0.17318281685219225,0.9240214767574207,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,2.021225770367034,-0.2950944050310381,0.07064035950549952,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,0.07064035950549952,-0.05127122867334637,-0.2950944050310381,-0.17318281685219225,-0.2950944050310381,-0.2950944050310381,-0.17318281685219225,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381,-0.2950944050310381
1,-0.3056584478367955,-0.25734906243275246,0.5639104894359788,0.6122198748400217,8.43834031029499,-0.3056584478367955,2.109810822365355,1.481788812112796,0.7571480310521508,0.17743540620363463,2.689523447213871,2.689523447213871,1.3368606559006668,0.03250724999150558,-0.3056584478367955,-0.25734906243275246,-0.25734906243275246,0.1291260207995916,-0.06411152081658045,-0.3056584478367955,-0.16073029162466645,0.37067294781980664,0.37067294781980664,-0.2090396770287095,0.03250724999150558,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,0.9986949580723659,-0.3056584478367955,-0.16073029162466645,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.01580213541253743,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.25734906243275246,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.2090396770287095,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.25734906243275246,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,1.240241885092581,0.7088386456481078,-0.3056584478367955,-0.16073029162466645,-0.3056584478367955,-0.3056584478367955,-0.01580213541253743,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.11242090622062345,-0.16073029162466645,-0.11242090622062345,-0.25734906243275246,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.3056584478367955,-0.11242090622062345,-0.3056584478367955
